-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04321690836478831 4.83 14.0 -0.7159176605627285 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.057022594526974564 6.06 15.0 -0.7856969869064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04321690836478831 4.83 14.0 -0.7159176605627285 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04321690836478831 4.83 14.0 -0.7159176605627285 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04733563084827022 7.86 15.0 -0.8441122669064596 
-0.04321690836478831 4.83 14.0 -0.7159176605627285 
