10858;-0.0797052584567622;9.840000000000002;13.0;-0.43404081004504297;Cloning --> container-sso with -->  container-sso_queittrkwf,Moving --> Login to -->  New-Node_azivuiuany,Move Operation --> findAll to Component -->  Ticket-info,Cloning --> container-login with -->  container-login_ynjbkohedb 
10896;-0.0797052584567622;9.840000000000002;13.0;-0.43404081004504297;Cloning --> container-sso with -->  container-sso_queittrkwf,Moving --> Login to -->  New-Node_azivuiuany,Move Operation --> findAll to Component -->  Ticket-info,Cloning --> container-login with -->  container-login_ynjbkohedb 
10909;-0.0797052584567622;9.840000000000002;13.0;-0.43404081004504297;Cloning --> container-sso with -->  container-sso_queittrkwf,Moving --> Login to -->  New-Node_azivuiuany,Move Operation --> findAll to Component -->  Ticket-info,Cloning --> container-login with -->  container-login_ynjbkohedb 
10916;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
10927;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
10991;-0.0797052584567622;9.840000000000002;13.0;-0.43404081004504297;Cloning --> container-sso with -->  container-sso_queittrkwf,Moving --> Login to -->  New-Node_azivuiuany,Move Operation --> findAll to Component -->  Ticket-info,Cloning --> container-login with -->  container-login_ynjbkohedb 
11476;-0.08022412467757196;4.26;14.0;-0.7254025510598329;Cloning --> container-station with -->  container-station_wfezpdnpml,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
11477;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
11481;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
11500;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
11508;-0.0797052584567622;9.840000000000002;13.0;-0.43404081004504297;Cloning --> container-sso with -->  container-sso_queittrkwf,Moving --> Login to -->  New-Node_azivuiuany,Move Operation --> findAll to Component -->  Ticket-info,Cloning --> container-login with -->  container-login_ynjbkohedb 
12355;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
12359;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
12971;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
12974;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
12975;-0.05924139909345786;4.83;14.0;-0.7833047910598329;Move Operation --> updateUser to New Component --> New-Component_xcxiilenjp deployed to a New Node -->New-Node_utqfjfsnfl,Move Operation --> generate to Component -->  Station,Move Operation --> modify to New Component --> New-Component_szpujvsnaw deployed to a New Node -->New-Node_ihriblubcf,Cloning --> New-Node_oozviufraf with -->  New-Node_oozviufraf_tvrztltoly 
