-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.009996088805446127 4.26 14.0 -0.5320437705627286 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.06655858771825285 9.180000000000001 15.0 -0.7886953206077715 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.06660081365072755 7.29 16.0 -0.6580154205627285 
-0.009996088805446127 4.26 14.0 -0.5320437705627286 
-0.06655858771825285 9.180000000000001 15.0 -0.7886953206077715 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.009996088805446127 4.26 14.0 -0.5320437705627286 
