-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
0.0038933401195762984 6.72 15.0 -0.7911223606077715 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
0.03805997990662101 3.69 14.0 -0.3023348505627286 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
0.03805997990662101 3.69 14.0 -0.3023348505627286 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
-0.020982725584114105 7.29 16.0 -0.8471106006077714 
