-0.21237735219595688 14.670000000000002 15.0 -0.8465975606077715 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
-0.21237735219595688 14.670000000000002 15.0 -0.8465975606077715 
-0.21237735219595688 14.670000000000002 15.0 -0.8465975606077715 
-0.21237735219595688 14.670000000000002 15.0 -0.8465975606077715 
-0.09171202324106645 6.72 13.0 -0.43983364056272856 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
-0.05387121941341584 5.49 14.0 -0.7886953206077715 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
-0.21237735219595688 14.670000000000002 15.0 -0.8465975606077715 
-0.09171202324106645 6.72 13.0 -0.43983364056272856 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
-0.09171202324106645 6.72 13.0 -0.43983364056272856 
-0.05387121941341584 5.49 14.0 -0.7886953206077715 
-0.020982725584114105 5.49 14.0 -0.7895527926077714 
