-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.07058760001772837 8.61 14.0 -0.5907541322992227 
-0.03467629060057183 4.92 14.0 -0.5907541322992227 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
-0.009896548140666204 4.26 15.0 -0.7873349417853018 
