-0.04726551941947323 6.63 15.0 -0.6558090868614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.04726551941947323 6.63 15.0 -0.6558090868614167 
-0.04726551941947323 6.63 15.0 -0.6558090868614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.020823624423457882 3.69 15.0 -0.6579247506077714 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.04726551941947323 6.63 15.0 -0.6558090868614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.08310765407552309 6.63 15.0 -0.6256225168614167 
-0.04726551941947323 6.63 15.0 -0.6558090868614167 
