-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.030669689262818448 6.72 14.0 -0.7886953206077715 
-0.030669689262818448 6.72 14.0 -0.7886953206077715 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.057022594526974564 7.29 15.0 -0.7856969869064596 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.030669689262818448 6.72 14.0 -0.7886953206077715 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
-0.030669689262818448 6.72 14.0 -0.7886953206077715 
-0.06660081365072755 7.29 16.0 -0.6580154205627285 
-0.020982725584114105 7.29 15.0 -0.8471106006077714 
